Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,DeathsAgeUnder5,DeathsAge5To9,DeathsAge10To14,DeathsAge15To19,DeathsAge20To24,DeathsAge25To29,DeathsAge30To34,DeathsAge35To39,DeathsAge40To44,DeathsAge45To49,DeathsAge50To54,DeathsAge55To59,DeathsAge60To64,DeathsAge65To69,DeathsAge70To74,DeathsAge75To79,DeathsAge80To84,DeathsAge85To89,DeathsAge90AndOver,DeathsAllAges,MortalityRateAgeUnder5,MortalityRateAge5To9,MortalityRateAge10To14,MortalityRateAge15To19,MortalityRateAge20To24,MortalityRateAge25To29,MortalityRateAge30To34,MortalityRateAge35To39,MortalityRateAge40To44,MortalityRateAge45To49,MortalityRateAge50To54,MortalityRateAge55To59,MortalityRateAge60To64,MortalityRateAge65To69,MortalityRateAge70To74,MortalityRateAge75To79,MortalityRateAge80To84,MortalityRateAge85To89,MortalityRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedMortalityRatio,StandardisedMortalityRatioQF
S92000003,C25,Pancreas,All,d,1996,0,0,0,0,0,1,2,1,8,14,28,44,48,80,85,108,75,48,18,560,0,0,0,0,0,0.255477436,0.491851254,0.261689678,2.35422215,3.941741067,9.440100874,16.11727515,18.55337768,33.44425679,40.76191207,71.41298526,71.44558228,84.62623413,73.90376088,10.99723302,10.10514302,11.94696939,14.4366682,13.16994504, ,15.76072164, ,5.741760251,5.23397045, ,6.272722689, ,100, 
S92000003,C25,Pancreas,All,d,1997,0,0,0,0,0,0,0,1,4,9,20,34,65,87,89,101,81,44,21,556,0,0,0,0,0,0,0,0.257359186,1.151370707,2.645914854,6.285118097,12.44454856,25.18755038,36.26375001,43.19423818,63.7602111,79.41721491,76.30278332,83.97648658,10.93769057,10.04731242,11.88581834,14.29203871,13.0326767, ,15.60865143, ,5.580276095,5.085742213, ,6.097426817, ,100, 
S92000003,C25,Pancreas,All,d,1998,0,0,0,0,0,1,1,1,5,14,32,41,62,89,109,114,65,51,22,607,0,0,0,0,0,0.275231125,0.248582459,0.253603066,1.408058035,4.189133388,9.694384528,14.83142816,23.80029251,37.11967969,52.98489687,69.29964803,66.45265504,86.89577618,84.33319278,11.95571461,11.02339854,12.94581692,15.05395448,13.83143711, ,16.32750344, ,6.160880368,5.640242548, ,6.704173643, ,100, 
S92000003,C25,Pancreas,All,d,1999,0,0,0,0,0,0,1,1,3,7,34,36,54,90,89,104,74,50,31,574,0,0,0,0,0,0,0.252201085,0.250572558,0.826186817,2.104845354,10.05926088,12.82183701,20.58162137,37.7028097,43.26457992,61.11751017,78.42971002,84.68691248,114.4122532,11.31714627,10.41013436,12.28202468,14.13011929,12.93304622, ,15.37941799, ,5.55164396,5.066147755, ,6.059036683, ,100, 
S92000003,C25,Pancreas,All,d,2000,0,0,0,0,0,0,2,1,9,15,21,43,53,81,104,132,75,70,27,633,0,0,0,0,0,0,0.517152661,0.248103251,2.423889858,4.499694021,6.071768301,15.19472213,20.13402422,33.94262439,50.34515476,79.43337526,74.67516304,117.9145961,95.41984733,12.50261706,11.5474839,13.51568161,15.40274155,14.17316935, ,16.68273017, ,5.996087121,5.493270014, ,6.520608598, ,100, 
S92000003,C25,Pancreas,All,d,2001,0,0,0,0,0,0,0,2,10,10,29,44,56,97,84,106,82,55,20,595,0,0,0,0,0,0,0,0.495992382,2.63930238,2.956760337,8.264863217,15.16519725,21.41073825,40.5071326,40.5448455,64.00347792,77.26446117,92.57856554,68.06193636,11.74914103,10.82392926,12.73229367,14.21999553,13.05188664, ,15.43745157, ,5.77816204,5.28111893, ,6.297239134, ,100, 
S92000003,C25,Pancreas,All,d,2002,0,0,0,0,0,0,6,2,6,10,29,39,67,72,83,106,74,47,21,562,0,0,0,0,0,0,1.618926328,0.496637762,1.553683654,2.888578848,8.605009302,12.50212376,25.55486477,30.05020889,39.67305578,64.48237684,64.71473047,80.2034095,78.63107051,11.09356494,10.19522937,12.04984346,13.73134844,12.54235761, ,14.97341115, ,5.534633838,5.046480126, ,6.045001365, ,100, 
S92000003,C25,Pancreas,All,d,2003,0,0,0,0,0,1,1,2,3,10,28,40,73,89,115,100,105,47,27,641,0,0,0,0,0,0.341073426,0.278872352,0.499570369,0.763586106,2.827798389,8.445410975,12.34594575,27.49415278,36.74345636,54.70589634,60.76109346,89.03964384,83.30969938,99.45117684,12.64673967,11.68652485,13.66481757,15.05843695,13.86315336, ,16.302442, ,6.036931684,5.53457203, ,6.560802338, ,100, 
S92000003,C25,Pancreas,All,d,2004,0,0,0,0,1,0,0,2,3,19,27,47,61,83,103,120,92,36,21,615,0,0,0,0,0.302915562,0,0,0.504010665,0.751664938,5.247386663,8.172209644,14.1227659,22.54183173,33.92352085,48.93297608,72.5097435,75.54978895,65.46644845,75.51783659,12.09606042,11.15883107,13.09098879,14.53222118,13.34932994, ,15.76460963, ,5.82167486,5.331109896, ,6.33352293, ,100, 
S92000003,C25,Pancreas,All,d,2005,0,0,0,0,0,0,1,3,6,12,12,58,64,80,105,109,76,53,24,603,0,0,0,0,0,0,0.299334878,0.769165686,1.477650536,3.235643853,3.615960851,16.99444457,23.40515791,32.54175514,49.6303719,65.15358913,63.87252389,88.23186669,84.13082343,11.79992955,10.87677685,12.78049639,14.11679672,12.95427976, ,15.32855215, ,5.591038631,5.117223047, ,6.085533101, ,100, 
S92000003,C25,Pancreas,All,d,2006,0,0,0,0,0,1,1,1,7,13,33,41,45,79,87,107,73,48,31,567,0,0,0,0,0,0.320368039,0.310764574,0.258732212,1.716927681,3.4324973,9.80409633,11.83650609,16.0391212,32.3337167,40.88768576,63.45666858,61.76965841,73.9918609,106.8854946,11.04595663,10.15534582,11.99374945,13.13895263,12.02728521, ,14.29905422, ,5.185939418,4.73005435, ,5.662498046, ,100, 
S92000003,C25,Pancreas,All,d,2007,0,0,0,0,0,0,0,4,7,14,16,50,70,102,122,117,114,64,33,713,0,0,0,0,0,0,0,1.053183114,1.710905802,3.617066352,4.63699569,15.01415835,23.1222274,41.53331216,57.04373197,68.17863969,96.4051044,94.22572951,114.7147773,13.79110251,12.79726151,14.84163225,16.1925841,14.96801849, ,17.46461169, ,6.254110534,5.763498591, ,6.764476783, ,100, 
S92000003,C25,Pancreas,All,d,2008,0,0,0,0,0,0,0,4,6,18,23,37,71,82,99,99,102,74,27,642,0,0,0,0,0,0,0,1.081449358,1.471424928,4.554713496,6.520642085,11.29150391,22.54154311,32.87851389,45.64399528,57.0450656,85.55898537,105.3995926,94.82001756,12.33927233,11.40311778,13.33179469,14.32872113,13.19504718, ,15.50844917, ,5.591756593,5.129307435, ,6.073880503, ,100, 
S92000003,C25,Pancreas,All,d,2009,0,0,0,0,0,0,0,2,7,15,25,43,61,91,106,122,121,72,26,691,0,0,0,0,0,0,0,0.559467163,1.732763337,3.735292287,6.923155741,13.18856582,18.86751601,35.82620746,48.25639625,69.8028356,100.1365498,99.161261,90.68396638,13.20743898,12.24091168,14.22999526,15.17414948,14.00870566, ,16.38549689, ,5.758787637,5.298194752, ,6.238304259, ,100, 
S92000003,C25,Pancreas,All,d,2010,0,0,0,0,0,0,0,2,8,13,33,41,66,80,112,116,109,63,26,669,0,0,0,0,0,0,0,0.576498464,2.016423772,3.182717355,8.940472707,12.52795874,19.92067948,31.13010047,50.65718654,65.49971767,88.51929152,87.9863691,80.48788038,12.71331382,11.76806586,13.71427957,14.62672843,13.49585955, ,15.8024473, ,5.650422354,5.194000875, ,6.125790708, ,100, 
S92000003,C25,Pancreas,All,d,2011,0,0,0,0,0,0,0,1,6,14,29,39,75,79,122,121,112,65,39,702,0,0,0,0,0,0,0,0.297529612,1.524142416,3.408241615,7.685845059,11.74967764,22.2907125,29.87750224,55.36219125,67.54342875,89.31704361,90.43478261,110.8931161,13.24553293,12.28369865,14.26267186,14.98513094,13.86838511, ,16.14450466, ,5.752582364,5.298108735, ,6.225490585, ,100, 
S92000003,C25,Pancreas,All,d,2012,0,0,0,0,0,0,0,1,13,7,32,43,69,99,130,120,122,70,36,742,0,0,0,0,0,0,0,0.310569616,3.372497542,1.706210117,8.318018648,12.67330001,21.38719186,34.64627553,58.67935344,66.44555064,94.84789352,96.7893587,97.54775776,13.96416742,12.9773522,15.00612587,15.56100114,14.43284918, ,16.73100168, ,6.003635458,5.541736675, ,6.48375994, ,100, 
S92000003,C25,Pancreas,All,d,2013,0,0,0,0,0,1,0,1,5,15,26,44,80,110,114,122,103,67,54,742,0,0,0,0,0,0.284030391,0,0.31835981,1.335912535,3.678120333,6.625284123,12.70127186,25.21201731,36.98946137,50.68468789,66.46943768,79.03318627,91.73307046,143.274078,13.92721062,12.94300705,14.96641148,15.29394627,14.18270943, ,16.44649862, ,5.954685264,5.495434015, ,6.432103792, ,100, 
S92000003,C25,Pancreas,All,d,2014,0,0,0,1,0,0,1,0,5,4,31,39,76,99,111,133,103,70,40,713,0,0,0,0.324389904,0,0,0.290966649,0,1.385471393,0.990888778,7.776537434,10.99666435,24.06510244,32.39772627,48.3375792,71.34657268,77.76930453,93.54661963,101.1326861,13.333084,12.37224961,14.34872442,14.55660281,13.47773672, ,15.67641637, ,5.565888515,5.126440917, ,6.023149549, ,100, 
S92000003,C25,Pancreas,All,d,2015,0,0,0,0,0,0,0,1,4,12,20,55,61,109,134,119,107,94,33,749,0,0,0,0,0,0,0,0.312366268,1.143428857,3.031696386,4.934701562,15.15903203,19.24302362,34.82928856,57.67757375,63.44331953,79.64805979,123.6646845,82.92499058,13.94007072,12.95948846,14.97518349,14.90619417,13.83219486, ,16.01977769, ,5.698617025,5.260420733, ,6.154094123, ,100, 
S92000003,C25,Pancreas,All,d,2016,0,0,0,1,0,0,0,0,7,12,23,38,67,118,134,93,125,66,35,719,0,0,0,0.334828902,0,0,0,0,2.073226355,3.059265623,5.655399308,10.24753183,20.83644325,37.16254519,56.06248876,49.77361035,91.63013679,84.63925723,85.22658095,13.30323607,12.34848653,14.31220982,14.12181296,13.08611533, ,15.19639276, ,5.528161647,5.093114456, ,5.980784077, ,100, 
S92000003,C25,Pancreas,All,d,2017,0,0,0,0,0,0,0,0,5,10,29,49,75,100,132,134,143,66,38,781,0,0,0,0,0,0,0,0,1.538305341,2.596930428,7.124449391,12.93264993,22.79559042,32.77979191,50.86117212,71.17740171,103.7035963,82.40626288,91.0724985,14.39684412,13.40472136,15.44296317,15.14910406,14.08507736, ,16.25132388, ,5.756958454,5.32165138, ,6.209135004, ,100, 
S92000003,C25,Pancreas,Male, ,1992,0,0,0,0,0,0,0,0,4,9,19,14,43,39,58,52,37,13,4,292,0,0,0,0,0,0,0,0,2.359742788,5.636025475,13.90057431,10.75144953,34.75252966,35.54469974,68.56197175,91.49452792,109.8933737,99.75445058,107.9913607,11.94141183,10.61088896,13.392623,18.68314288,16.40814545, ,21.10368885, ,7.404813743,6.5494232, ,8.311943442, ,100, 
S92000003,C25,Pancreas,Male, ,1993,0,0,0,0,0,0,1,0,4,6,14,22,39,41,57,60,35,16,3,298,0,0,0,0,0,0,0.508980969,0,2.400571336,3.61175989,10.12014053,16.7341102,31.66612537,37.49188438,64.81323554,111.2656467,101.924925,118.5624305,76.2195122,12.1711194,10.82832043,13.63442827,18.99213746,16.74684309, ,21.3766265, ,7.421603539,6.575508527, ,8.318163036, ,100, 
S92000003,C25,Pancreas,Male, ,1994,0,0,0,0,0,2,1,0,5,8,6,16,32,47,44,32,31,13,4,241,0,0,0,0,0,0.993754255,0.50265654,0,3.010271045,4.695965579,4.258762404,12.08833551,26.13055478,43.14657903,48.11161896,61.85248183,89.63164286,93.21000932,97.04027171,9.823334863,8.622161707,11.14503034,15.14550895,13.12004242, ,17.31424004, ,6.107459394,5.337273591, ,6.928797341, ,100, 
S92000003,C25,Pancreas,Male, ,1995,0,0,0,0,0,0,0,0,3,6,16,16,34,49,49,38,19,13,5,248,0,0,0,0,0,0,0,0,1.804109762,3.439242908,11.23903316,12.04039553,27.8275673,44.97269515,54.59184242,69.09090909,54.11563657,89.02280353,113.0198915,10.10861462,8.889558291,11.44815688,15.39120536,13.36885775, ,17.55391396, ,6.346788343,5.55989783, ,7.185000302, ,100, 
S92000003,C25,Pancreas,Male, ,1996,0,0,0,0,0,1,1,1,3,7,18,30,33,38,49,48,32,13,6,280,0,0,0,0,0,0.517394814,0.503742809,0.534362159,1.783994006,3.966769803,12.31265947,22.78388723,27.05184116,35.0385424,54.85524931,82.81716386,92.11018681,86.37873754,129.7297297,11.44248923,10.14134369,12.86428564,17.34799697,15.21011318, ,19.62441743, ,6.977615903,6.156534377, ,7.849347871, ,100, 
S92000003,C25,Pancreas,Male, ,1997,0,0,0,0,0,0,0,1,2,3,13,19,38,45,51,46,30,14,7,269,0,0,0,0,0,0,0,0.525767884,1.165738933,1.77731436,8.264778059,14.38707284,31.14932824,41.30714155,57.64665988,75.12043766,88.47469624,90.07270154,144.7178003,11.0141087,9.737109884,12.41203811,16.79465059,14.68281534, ,19.04631445, ,6.54376051,5.75991965, ,7.376878975, ,100, 
S92000003,C25,Pancreas,Male, ,1998,0,0,0,0,0,1,1,0,4,6,12,19,35,49,54,66,24,16,2,289,0,0,0,0,0,0.561526454,0.511367704,0,2.290911382,3.618599602,7.337340336,14.21038854,28.3153194,44.90716132,60.82656544,103.1201662,73.87797821,98.97315353,38.45414343,11.84916222,10.52228719,13.29704828,16.96892149,14.99644965, ,19.06149373, ,6.883618151,6.084719657, ,7.731079065, ,100, 
S92000003,C25,Pancreas,Male, ,1999,0,0,0,0,0,0,0,0,2,4,19,24,23,46,48,46,28,12,5,257,0,0,0,0,0,0,0,0,1.123097052,2.427302296,11.33908643,17.61093052,18.44574545,42.22430284,53.84787974,68.96241548,88.72833286,72.81995267,90.5141202,10.54776558,9.297506212,11.91929828,15.28259529,13.36344015, ,17.32864113, ,6.085508778,5.340537765, ,6.878412555, ,100, 
S92000003,C25,Pancreas,Male, ,2000,0,0,0,0,0,0,1,0,6,7,19,28,34,41,54,46,30,25,3,294,0,0,0,0,0,0,0.534350737,0,3.302600798,4.245280158,11.07361624,20.32343292,27.12838107,37.47440772,60.23021326,69.87589434,87.47885928,149.7364638,50.47106326,12.08918363,10.74664942,13.55306056,17.09233154,15.11408748, ,19.19047457, ,7.020051568,6.214016486, ,7.874527015, ,100, 
S92000003,C25,Pancreas,Male, ,2001,0,0,0,0,0,0,0,1,6,7,21,22,33,49,46,49,25,17,4,280,0,0,0,0,0,0,0,0.513637064,3.251010522,4.185976977,12.07326749,15.4952493,26.48007575,44.44242891,50.9751773,74.02483609,67.61690964,101.9123554,62.82393592,11.50495966,10.1967105,12.93451839,15.79910152,13.92631623, ,17.78831723, ,6.646394155,5.863606879, ,7.477514536, ,100, 
S92000003,C25,Pancreas,Male, ,2002,0,0,0,0,0,0,5,1,4,7,18,23,42,39,37,51,26,21,7,281,0,0,0,0,0,0,2.809493842,0.515522379,2.123232409,4.099728832,10.7797341,15.01746597,33.56080098,35.19665,40.51242746,76.94164504,64.76683938,124.3118451,126.4450867,11.53699454,10.22736822,12.9678311,16.18607814,14.21103367, ,18.28776146, ,6.638586622,5.855074143, ,7.470585358, ,100, 
S92000003,C25,Pancreas,Male, ,2003,0,0,0,0,0,1,1,1,2,6,19,25,37,45,57,50,34,15,4,297,0,0,0,0,0,0.694131121,0.579387703,0.518414068,1.045724295,3.453774112,11.58239963,15.66700716,29.20238039,40.00746806,61.80871828,74.65026352,81.59738888,91.79926561,68.51661528,12.18159185,10.8354434,13.64876384,16.39077526,14.49329493, ,18.40328761, ,6.784504392,6.002298706, ,7.613924749, ,100, 
S92000003,C25,Pancreas,Male, ,2004,0,0,0,0,0,0,0,2,1,8,15,28,29,47,52,56,45,11,6,300,0,0,0,0,0,0,0,1.044604617,0.515878748,4.513017234,9.192922675,17.07306663,22.3632564,41.23060188,55.99465897,82.5435196,103.3200165,67.87609527,99.3871128,12.26189946,10.91346962,13.73092102,16.48436415,14.57137743, ,18.51362484, ,6.482498302,5.736611474, ,7.273311582, ,100, 
S92000003,C25,Pancreas,Male, ,2005,0,0,0,0,0,0,1,2,4,8,8,29,37,39,45,52,32,20,7,284,0,0,0,0,0,0,0.620251202,1.063654397,2.030900146,4.409389796,4.89120134,17.22550563,28.13495654,33.97271729,47.84485508,75.51115242,73.94227881,110.5033427,109.2384519,11.53870219,10.23560931,12.96173031,15.59541172,13.73115826, ,17.57660826, ,6.198194844,5.468441027, ,6.972991137, ,100, 
S92000003,C25,Pancreas,Male, ,2006,0,0,0,0,0,1,1,0,2,7,15,25,31,34,45,52,30,19,7,269,0,0,0,0,0,0.644874217,0.640413964,0,1.011654257,3.78574828,9.051575879,14.6501257,22.82735159,29.76789795,47.2758599,74.29951277,68.77894447,95.11413696,105.8041112,10.86816432,9.608086596,12.24757022,14.54888179,12.77037771, ,16.44164412, ,5.743849632,5.046950304, ,6.485163881, ,100, 
S92000003,C25,Pancreas,Male, ,2007,0,0,0,0,0,0,0,2,5,6,9,31,40,48,71,52,43,22,9,338,0,0,0,0,0,0,0,1.093936311,2.519551721,3.171180313,5.305227417,18.90681987,27.16948324,41.66305008,73.825294,72.56286456,96.97571097,103.6074221,134.3684682,13.53864,12.13361755,15.06171224,17.91284081,15.95313438, ,19.98443249, ,7.007217268,6.25127482, ,7.805683393, ,100, 
S92000003,C25,Pancreas,Male, ,2008,0,0,0,0,0,0,0,1,4,12,11,25,39,47,52,45,51,26,6,319,0,0,0,0,0,0,0,0.55979131,2.021723418,6.216972334,6.358234492,15.51176412,25.36041045,40.10102044,53.03903469,61.56371845,112.5380643,116.9169889,89.29900283,12.68236364,11.32866982,14.15328861,16.37111287,14.54469493, ,18.30399138, ,6.475390171,5.752968394, ,7.239921924, ,100, 
S92000003,C25,Pancreas,Male, ,2009,0,0,0,0,0,0,0,2,2,4,10,22,30,47,63,53,40,27,9,309,0,0,0,0,0,0,0,1.154234598,1.018905797,2.042744427,5.656652506,13.73180536,18.99227015,39.18397292,63.12561998,71.39008621,86.12893502,114.7617631,129.982669,12.20393607,10.88100119,13.64336463,16.06466064,14.229676, ,18.00931594, ,6.018439452,5.338524738, ,6.738517336, ,100, 
S92000003,C25,Pancreas,Male, ,2010,0,0,0,0,0,0,0,0,3,9,22,27,37,43,57,69,47,22,10,346,0,0,0,0,0,0,0,0,1.559219143,4.521227162,12.17346075,16.8313437,22.8006606,35.28089335,56.52855188,90.81695776,98.62553772,92.20839096,124.5485116,13.57810017,12.18492265,15.08691021,17.23365493,15.39187524, ,19.17801292, ,6.650831239,5.935949295, ,7.405772083, ,100, 
S92000003,C25,Pancreas,Male, ,2011,0,0,0,0,0,0,0,0,5,9,18,22,49,40,67,66,42,34,6,358,0,0,0,0,0,0,0,0,2.619542837,4.495324862,9.745691592,13.5168346,29.76407416,31.64181466,66.55805452,85.28454024,85.3970965,139.5902615,66.28369421,13.92833521,12.52273225,15.44854331,17.21588027,15.43429122, ,19.09337544, ,6.804300492,6.086365462, ,7.561683769, ,100, 
S92000003,C25,Pancreas,Male, ,2012,0,0,0,0,0,0,0,1,4,3,20,27,37,62,70,48,57,31,9,369,0,0,0,0,0,0,0,0.632323092,2.148273862,1.503465488,10.62439574,16.24460769,23.4493336,45.14015289,68.87797774,61.21902381,111.9534902,124.8690889,91.42624949,14.31736436,12.89363,15.85536333,17.46795592,15.68644265, ,19.34390672, ,6.856610625,6.14242959, ,7.609502268, ,100, 
S92000003,C25,Pancreas,Male, ,2013,0,0,0,0,0,0,0,0,3,7,13,21,45,63,58,61,43,27,13,354,0,0,0,0,0,0,0,0,1.654314452,3.534514534,6.775738686,12.39925604,29.03094699,43.8718663,56.09718353,76.0314097,82.28720147,105.9945825,126.0178364,13.68549647,12.29682808,15.18805536,16.55167355,14.82140432, ,18.3760868, ,6.476005484,5.786895803, ,7.203320329, ,100, 
S92000003,C25,Pancreas,Male, ,2014,0,0,0,1,0,0,1,0,4,4,19,21,59,54,60,56,38,31,16,364,0,0,0,0.632671138,0,0,0.595631638,0,2.282062985,2.042295949,9.7727074,12.13557167,38.2835971,36.57594928,56.50409184,68.32434543,70.86643542,116.6334324,145.6266497,14.01870959,12.61538455,15.53546578,16.69342008,14.97264162, ,18.50644921, ,6.748043575,6.034433573, ,7.500957974, ,100, 
S92000003,C25,Pancreas,Male, ,2015,0,0,0,0,0,0,0,1,3,8,14,31,35,54,77,58,46,25,13,365,0,0,0,0,0,0,0,0.63506176,1.763046544,4.176128207,7.098599548,17.50710167,22.69087891,35.64662314,71.34782528,70.13046685,83.60596147,92.16250092,113.8054802,13.98216183,12.5843633,15.49278317,16.40032843,14.72188744, ,18.16806932, ,6.46587226,5.784421957, ,7.184721082, ,100, 
S92000003,C25,Pancreas,Male, ,2016,0,0,0,0,0,0,0,0,2,8,15,22,37,61,71,41,54,29,13,353,0,0,0,0,0,0,0,0,1.212643016,4.223374265,7.597668022,12.17238308,23.65638147,39.74795884,63.46709097,49.68793553,96.08369958,102.5205925,108.1800782,13.43480864,12.06969991,14.91204114,15.49165762,13.88262706, ,17.18764017, ,6.099313553,5.444461844, ,6.79081604, ,100, 
S92000003,C25,Pancreas,Male, ,2017,0,0,0,0,0,0,0,0,4,6,16,24,45,61,76,65,61,32,13,403,0,0,0,0,0,0,0,0,2.508261587,3.235198965,8.106273242,13.00059044,28.13590266,41.39157105,62.11535475,77.7409671,106.9537469,108.6144865,104.9402648,15.26341704,13.80939829,16.82889147,17.34708035,15.66436986, ,19.11440318, ,6.72924806,6.047208712, ,7.447205871, ,100, 
S92000003,C25,Pancreas,Female, ,1992,0,0,0,0,0,0,0,3,1,4,8,20,33,41,51,45,50,31,24,311,0,0,0,0,0,0,0,1.708749366,0.580956254,2.464708456,5.55470692,14.18892554,23.44366062,30.82869023,43.17094849,47.59084564,70.62346394,79.93605116,141.3843888,11.77875038,10.50590063,13.16330543,13.18676873,11.74927535, ,14.70602069, ,5.178829551,4.549095737, ,5.848792244, ,100, 
S92000003,C25,Pancreas,Female, ,1993,0,0,0,0,0,0,0,0,4,7,6,14,37,40,59,64,45,42,16,334,0,0,0,0,0,0,0,0,2.364792962,4.161514316,4.124051468,9.875776836,26.49651607,30.29063868,48.38286427,70.9518636,63.4455144,106.3587328,89.97863008,12.6321793,11.31361819,14.0622173,13.98174961,12.51404065, ,15.52966824, ,5.462159857,4.821557927, ,6.142138366, ,100, 
S92000003,C25,Pancreas,Female, ,1994,0,0,0,0,0,0,0,0,1,3,8,13,27,40,52,50,55,34,27,310,0,0,0,0,0,0,0,0,0.593302798,1.740098838,5.437848787,9.119863062,19.50514719,30.42912676,41.531556,57.96496597,77.452789,84.52034703,147.0588235,11.70311242,10.43645688,13.0811173,13.05057904,11.62672579, ,14.55548775, ,4.787908781,4.20306898, ,5.410290463, ,100, 
S92000003,C25,Pancreas,Female, ,1995,0,0,0,0,0,0,1,1,1,2,14,23,22,40,59,45,27,39,16,290,0,0,0,0,0,0,0.479929354,0.524796641,0.590189864,1.134590838,9.476299099,16.12326587,16.01036307,30.44418059,48.69433165,49.99222343,37.95066414,94.37614945,83.5640048,10.94200473,9.718765004,12.27660203,12.16952517,10.80206493, ,13.6173028, ,4.954581561,4.337719907, ,5.611856081, ,100, 
S92000003,C25,Pancreas,Female, ,1996,0,0,0,0,0,0,1,0,5,7,10,14,15,42,36,60,43,35,12,280,0,0,0,0,0,0,0.480508185,0,2.912853256,3.917026194,6.648228912,9.906104283,10.97092704,32.12187959,30.20083556,64.32660763,61.22390865,83.99328054,60.81800213,10.585331,9.381654425,11.90062047,11.52533942,10.20883856, ,12.92052371, ,4.505904598,3.923881259, ,5.127589618, ,100, 
S92000003,C25,Pancreas,Female, ,1997,0,0,0,0,0,0,0,0,2,6,7,15,27,42,38,55,51,30,14,287,0,0,0,0,0,0,0,0,1.137352357,3.501543597,4.350041636,10.62706785,19.84258218,32.06865747,32.31952099,56.60124934,74.90636704,71.22168938,69.41001487,10.86702173,9.646021469,12.19978365,11.78942682,10.45994886, ,13.19728716, ,4.61679168,4.028667643, ,5.244401588, ,100, 
S92000003,C25,Pancreas,Female, ,1998,0,0,0,0,0,0,0,1,1,8,20,22,27,40,55,48,41,35,20,318,0,0,0,0,0,0,0,0.495353583,0.554028898,4.75093237,12.00905483,15.41317827,19.72343363,30.61591568,47.03186195,47.76119403,62.76022532,82.30452675,95.75792397,12.05422582,10.76561434,13.45461578,13.13898748,11.73015588, ,14.62655893, ,5.438142584,4.784975613, ,6.132490688, ,100, 
S92000003,C25,Pancreas,Female, ,1999,0,0,0,0,0,0,1,1,1,3,15,12,31,44,41,58,46,38,26,317,0,0,0,0,0,0,0.490561595,0.487838194,0.540438295,1.788119732,8.801009182,8.30495806,22.51597908,33.90692549,35.17169794,56.05977131,73.25423999,89.28151873,120.532196,12.0284661,10.74063946,13.42818744,12.97764329,11.58418935, ,14.44909149, ,5.017779143,4.409296158, ,5.665020256, ,100, 
S92000003,C25,Pancreas,Female, ,2000,0,0,0,0,0,0,1,1,3,8,2,15,19,40,50,86,45,45,24,339,0,0,0,0,0,0,0.501027106,0.4813918,1.582036503,4.748704494,1.147552271,10.32908464,13.77750062,30.95256519,42.7650148,85.70346601,68.03646755,105.4629825,107.372942,12.8847661,11.54952129,14.33202492,13.71315157,12.28819671, ,15.21514765, ,4.972122674,4.38548139, ,5.595055003, ,100, 
S92000003,C25,Pancreas,Female, ,2001,0,0,0,0,0,0,0,1,4,3,8,22,23,48,38,57,57,38,16,315,0,0,0,0,0,0,0,0.479519713,2.058354346,1.754560395,4.521178897,14.84891232,16.7970262,37.149115,32.4958525,57.33137535,82.42234947,88.93465643,69.51081762,11.97505994,10.68900349,13.37322809,12.64088953,11.279016, ,14.07926183, ,4.909929925,4.311836524, ,5.546303306, ,100, 
S92000003,C25,Pancreas,Female, ,2002,0,0,0,0,0,0,1,1,2,3,11,16,25,33,46,55,48,26,14,281,0,0,0,0,0,0,0.519081433,0.479087817,1.011188804,1.709908349,6.469332424,10.07607436,18.24351443,25.62251054,39.02273498,56.06409655,64.68653981,62.33816054,66.12819423,10.68296053,9.470280195,12.00787842,11.27661875,9.990918701, ,12.63900983, ,4.430681054,3.863135799, ,5.036556929, ,100, 
S92000003,C25,Pancreas,Female, ,2003,0,0,0,0,0,0,0,1,1,4,9,15,36,44,58,50,71,32,23,344,0,0,0,0,0,0,0,0.482048513,0.495962862,2.223346247,5.373166407,9.12286677,25.93491776,33.91372041,49.1546252,51.2295082,93.10620664,79.84828825,107.9254845,13.07788374,11.7322419,14.53555142,13.72609863,12.30611382, ,15.22249702, ,5.289358975,4.672975817, ,5.943373403, ,100, 
S92000003,C25,Pancreas,Female, ,2004,0,0,0,0,1,0,0,0,2,11,12,19,32,36,51,64,47,25,15,315,0,0,0,0,0.603074474,0,0,0,0.974326497,5.951736825,7.176218014,11.25625759,22.70614698,27.54926344,43.35776104,65.53885225,60.08693429,64.45957096,68.89899407,11.94223597,10.65970464,13.3365717,12.58007822,11.22308529, ,14.01339527, ,5.160851418,4.537110511, ,5.82418077, ,100, 
S92000003,C25,Pancreas,Female, ,2005,0,0,0,0,0,0,0,1,2,4,4,29,27,41,60,57,44,33,17,319,0,0,0,0,0,0,0,0.495044604,0.956512174,2.111508779,2.376665894,16.76950033,19.02279212,31.28815629,51.0594843,57.9074091,58.11649716,78.62759114,76.85700077,12.04265289,10.7572407,13.43938297,12.63818173,11.28371997, ,14.06830494, ,4.983882419,4.392843085, ,5.611684289, ,100, 
