code,year,gender,e0
AUT,1947,female,64.01
AUT,1948,female,65.77
AUT,1949,female,65.77
AUT,1950,female,67.28
AUT,1951,female,67.81
AUT,1952,female,69.23
AUT,1953,female,69.71
AUT,1954,female,69.88
AUT,1955,female,70.36
AUT,1956,female,70.54
AUT,1957,female,70.51
AUT,1958,female,71.37
AUT,1959,female,71.39
AUT,1960,female,71.9
AUT,1961,female,72.77
AUT,1962,female,72.48
AUT,1963,female,72.66
AUT,1964,female,73.19
AUT,1965,female,72.99
AUT,1966,female,73.34
AUT,1967,female,73.37
AUT,1968,female,73.52
AUT,1969,female,73.27
AUT,1970,female,73.42
AUT,1971,female,73.67
AUT,1972,female,74.02
AUT,1973,female,74.57
AUT,1974,female,74.62
AUT,1975,female,74.7
AUT,1976,female,75.06
AUT,1977,female,75.44
AUT,1978,female,75.65
AUT,1979,female,75.97
AUT,1980,female,76.04
AUT,1981,female,76.38
AUT,1982,female,76.58
AUT,1983,female,76.59
AUT,1984,female,77.18
AUT,1985,female,77.3
AUT,1986,female,77.65
AUT,1987,female,78.03
AUT,1988,female,78.52
AUT,1989,female,78.66
AUT,1990,female,78.87
AUT,1991,female,78.98
AUT,1992,female,79.14
AUT,1993,female,79.34
AUT,1994,female,79.63
AUT,1995,female,79.95
AUT,1996,female,80.08
AUT,1997,female,80.54
AUT,1998,female,80.82
AUT,1999,female,80.83
AUT,2000,female,81.09
AUT,2001,female,81.56
AUT,2002,female,81.66
AUT,2003,female,81.54
AUT,2004,female,82.09
AUT,2005,female,82.21
AUT,2006,female,82.63
AUT,2007,female,82.83
AUT,2008,female,82.95
AUT,2009,female,82.85
AUT,2010,female,83.12
AUT,2011,female,83.43
AUT,2012,female,83.29
AUT,2013,female,83.56
AUT,2014,female,83.73
AUT,2015,female,83.59
AUT,2016,female,83.94
AUT,2017,female,83.89
BEL,1841,female,40.36
BEL,1842,female,38.54
BEL,1843,female,40.26
BEL,1844,female,41.75
BEL,1845,female,40.79
BEL,1846,female,38.21
BEL,1847,female,35.84
BEL,1848,female,37.91
BEL,1849,female,34.53
BEL,1850,female,42.13
BEL,1851,female,41.76
BEL,1852,female,41.72
BEL,1853,female,41.35
BEL,1854,female,40.09
BEL,1855,female,37.84
BEL,1856,female,41.14
BEL,1857,female,40.65
BEL,1858,female,40.67
BEL,1859,female,39.49
BEL,1860,female,45.72
BEL,1861,female,41.79
BEL,1862,female,43.62
BEL,1863,female,41.88
BEL,1864,female,40.21
BEL,1865,female,38.39
BEL,1866,female,33.3
BEL,1867,female,44.08
BEL,1868,female,43.53
BEL,1869,female,43.3
BEL,1870,female,41.75
BEL,1871,female,35.22
BEL,1872,female,41.02
BEL,1873,female,44.68
BEL,1874,female,45.82
BEL,1875,female,43.4
BEL,1876,female,44.88
BEL,1877,female,45.75
BEL,1878,female,45.62
BEL,1879,female,45.18
BEL,1880,female,44.01
BEL,1881,female,45.92
BEL,1882,female,47.08
BEL,1883,female,46.45
BEL,1884,female,45.72
BEL,1885,female,46.95
BEL,1886,female,44.92
BEL,1887,female,47.76
BEL,1888,female,46.81
BEL,1889,female,46.79
BEL,1890,female,46.12
BEL,1891,female,45.88
BEL,1892,female,44.82
BEL,1893,female,46.05
BEL,1894,female,48.69
BEL,1895,female,47.23
BEL,1896,female,49.77
BEL,1897,female,50.59
BEL,1898,female,50.04
BEL,1899,female,48.23
BEL,1900,female,48.51
BEL,1901,female,51.21
BEL,1902,female,50.82
BEL,1903,female,51.01
BEL,1904,female,50.84
BEL,1905,female,51.68
BEL,1906,female,51.34
BEL,1907,female,52.78
BEL,1908,female,51.38
BEL,1909,female,52.4
BEL,1910,female,52.99
BEL,1911,female,51.12
BEL,1912,female,54.08
BEL,1913,female,54.37
BEL,1914,female,NA
BEL,1915,female,NA
BEL,1916,female,NA
BEL,1917,female,NA
BEL,1918,female,NA
BEL,1919,female,51.08
BEL,1920,female,55.94
BEL,1921,female,56.37
BEL,1922,female,56.87
BEL,1923,female,58.6
BEL,1924,female,59.22
BEL,1925,female,58.95
BEL,1926,female,58.73
BEL,1927,female,58.92
BEL,1928,female,59.33
BEL,1929,female,56.95
BEL,1930,female,59.23
BEL,1931,female,60.48
BEL,1932,female,60.44
BEL,1933,female,60.64
BEL,1934,female,62.32
BEL,1935,female,62.01
BEL,1936,female,62.18
BEL,1937,female,62.07
BEL,1938,female,62.47
BEL,1939,female,62.37
BEL,1940,female,60.73
BEL,1941,female,61.73
BEL,1942,female,61.96
BEL,1943,female,62.91
BEL,1944,female,60.76
BEL,1945,female,61.27
BEL,1946,female,64.82
BEL,1947,female,66.19
BEL,1948,female,67.6
BEL,1949,female,68.06
BEL,1950,female,68.89
BEL,1951,female,69.28
BEL,1952,female,70.46
BEL,1953,female,70.9
BEL,1954,female,71.13
BEL,1955,female,71.24
BEL,1956,female,71.61
BEL,1957,female,71.91
BEL,1958,female,72.58
BEL,1959,female,73.07
BEL,1960,female,72.64
BEL,1961,female,73.53
BEL,1962,female,73.13
BEL,1963,female,73.09
BEL,1964,female,73.79
BEL,1965,female,73.64
BEL,1966,female,73.67
BEL,1967,female,74.08
BEL,1968,female,73.78
BEL,1969,female,73.97
BEL,1970,female,74.14
BEL,1971,female,74.38
BEL,1972,female,74.71
BEL,1973,female,74.92
BEL,1974,female,75.23
BEL,1975,female,75.21
BEL,1976,female,75.41
BEL,1977,female,76.06
BEL,1978,female,76.06
BEL,1979,female,76.52
BEL,1980,female,76.66
BEL,1981,female,77.04
BEL,1982,female,77.16
BEL,1983,female,77.14
BEL,1984,female,77.78
BEL,1985,female,77.87
BEL,1986,female,77.99
BEL,1987,female,78.62
BEL,1988,female,78.91
BEL,1989,female,78.92
BEL,1990,female,79.33
BEL,1991,female,79.47
BEL,1992,female,79.67
BEL,1993,female,79.74
BEL,1994,female,80
BEL,1995,female,80.18
BEL,1996,female,80.47
BEL,1997,female,80.55
BEL,1998,female,80.56
BEL,1999,female,80.87
BEL,2000,female,80.9
BEL,2001,female,81.16
BEL,2002,female,81.19
BEL,2003,female,81.21
BEL,2004,female,81.86
BEL,2005,female,81.86
BEL,2006,female,82.15
BEL,2007,female,82.21
BEL,2008,female,82.31
BEL,2009,female,82.44
BEL,2010,female,82.64
BEL,2011,female,82.87
BEL,2012,female,82.83
BEL,2013,female,82.92
BEL,2014,female,83.51
BEL,2015,female,83.15
BGR,1947,female,55.74
BGR,1948,female,57.26
BGR,1949,female,59.69
BGR,1950,female,63.28
BGR,1951,female,62.27
BGR,1952,female,61.08
BGR,1953,female,65.96
BGR,1954,female,66.15
BGR,1955,female,66.55
BGR,1956,female,66.95
BGR,1957,female,68.33
BGR,1958,female,70.41
BGR,1959,female,68.2
BGR,1960,female,70.92
BGR,1961,female,72.07
BGR,1962,female,71.32
BGR,1963,female,72.02
BGR,1964,female,72.94
BGR,1965,female,73.22
BGR,1966,female,73.15
BGR,1967,female,72.55
BGR,1968,female,73.29
BGR,1969,female,72.77
BGR,1970,female,73.5
BGR,1971,female,73.22
BGR,1972,female,73.19
BGR,1973,female,73.73
BGR,1974,female,73.6
BGR,1975,female,73.54
BGR,1976,female,73.88
BGR,1977,female,73.46
BGR,1978,female,73.65
BGR,1979,female,74.01
BGR,1980,female,73.9
BGR,1981,female,74.31
BGR,1982,female,73.95
BGR,1983,female,74.31
BGR,1984,female,74.47
BGR,1985,female,74.25
BGR,1986,female,74.85
BGR,1987,female,74.59
BGR,1988,female,74.76
BGR,1989,female,74.91
BGR,1990,female,74.81
BGR,1991,female,74.51
BGR,1992,female,74.78
BGR,1993,female,75.11
BGR,1994,female,74.82
BGR,1995,female,74.88
BGR,1996,female,74.59
BGR,1997,female,73.91
BGR,1998,female,74.69
BGR,1999,female,75.1
BGR,2000,female,75.01
BGR,2001,female,75.39
BGR,2002,female,75.57
BGR,2003,female,75.96
BGR,2004,female,76.24
BGR,2005,female,76.23
BGR,2006,female,76.26
BGR,2007,female,76.58
BGR,2008,female,76.93
BGR,2009,female,77.26
BGR,2010,female,77.25
BLR,1959,female,71.97
BLR,1960,female,74.81
BLR,1961,female,75.56
BLR,1962,female,74.08
BLR,1963,female,74.88
BLR,1964,female,76.67
BLR,1965,female,76.14
BLR,1966,female,76.6
BLR,1967,female,76.36
BLR,1968,female,76.64
BLR,1969,female,76.34
BLR,1970,female,75.96
BLR,1971,female,76.77
BLR,1972,female,76.48
BLR,1973,female,76.44
BLR,1974,female,76.91
BLR,1975,female,76.25
BLR,1976,female,76.25
BLR,1977,female,76.29
BLR,1978,female,76.16
BLR,1979,female,76.06
BLR,1980,female,75.59
BLR,1981,female,76.2
BLR,1982,female,76.17
BLR,1983,female,75.94
BLR,1984,female,75.52
BLR,1985,female,75.26
BLR,1986,female,76.28
BLR,1987,female,76.17
BLR,1988,female,76.11
BLR,1989,female,76.34
BLR,1990,female,75.79
BLR,1991,female,75.45
BLR,1992,female,75.34
BLR,1993,female,74.49
BLR,1994,female,74.36
BLR,1995,female,74.19
BLR,1996,female,74.29
BLR,1997,female,74.19
BLR,1998,female,74.29
BLR,1999,female,73.92
BLR,2000,female,74.67
BLR,2001,female,74.5
BLR,2002,female,74.13
BLR,2003,female,74.68
BLR,2004,female,74.97
BLR,2005,female,75.01
BLR,2006,female,75.45
BLR,2007,female,76.12
BLR,2008,female,76.42
BLR,2009,female,76.37
BLR,2010,female,76.48
BLR,2011,female,76.77
BLR,2012,female,77.69
BLR,2013,female,77.9
BLR,2014,female,78.43
BLR,2015,female,78.87
BLR,2016,female,79.02
CAN,1921,female,58.22
CAN,1922,female,58.22
CAN,1923,female,58.07
CAN,1924,female,59.84
CAN,1925,female,60.45
CAN,1926,female,59.14
CAN,1927,female,59.92
CAN,1928,female,59.87
CAN,1929,female,59.24
CAN,1930,female,60.35
CAN,1931,female,61.63
CAN,1932,female,62.52
CAN,1933,female,63.38
CAN,1934,female,63.98
CAN,1935,female,63.71
CAN,1936,female,63.79
CAN,1937,female,62.8
CAN,1938,female,64.89
CAN,1939,female,65.34
CAN,1940,female,65.65
CAN,1941,female,65.7
CAN,1942,female,66.52
CAN,1943,female,66.44
CAN,1944,female,67.02
CAN,1945,female,68.12
CAN,1946,female,68.33
CAN,1947,female,68.96
CAN,1948,female,69.42
CAN,1949,female,69.85
CAN,1950,female,70.58
CAN,1951,female,70.87
CAN,1952,female,71.39
CAN,1953,female,71.8
CAN,1954,female,72.7
CAN,1955,female,72.88
CAN,1956,female,72.82
CAN,1957,female,72.98
CAN,1958,female,73.68
CAN,1959,female,73.65
CAN,1960,female,74.15
CAN,1961,female,74.47
CAN,1962,female,74.44
CAN,1963,female,74.52
CAN,1964,female,75.08
CAN,1965,female,75.15
CAN,1966,female,75.39
CAN,1967,female,75.66
CAN,1968,female,75.79
CAN,1969,female,76.02
CAN,1970,female,76.27
CAN,1971,female,76.65
CAN,1972,female,76.54
CAN,1973,female,76.83
CAN,1974,female,76.9
CAN,1975,female,77.23
CAN,1976,female,77.67
CAN,1977,female,77.96
CAN,1978,female,78.32
CAN,1979,female,78.59
CAN,1980,female,78.72
CAN,1981,female,79.11
CAN,1982,female,79.23
CAN,1983,female,79.55
CAN,1984,female,79.78
CAN,1985,female,79.73
CAN,1986,female,79.79
CAN,1987,female,80.11
CAN,1988,female,80.19
CAN,1989,female,80.39
CAN,1990,female,80.63
CAN,1991,female,80.73
CAN,1992,female,80.98
CAN,1993,female,80.78
CAN,1994,female,80.88
CAN,1995,female,80.97
CAN,1996,female,81.1
CAN,1997,female,81.2
CAN,1998,female,81.36
CAN,1999,female,81.56
CAN,2000,female,81.77
CAN,2001,female,81.94
CAN,2002,female,81.95
CAN,2003,female,82.16
CAN,2004,female,82.38
CAN,2005,female,82.46
CAN,2006,female,82.85
CAN,2007,female,82.85
CAN,2008,female,82.99
CAN,2009,female,83.28
CAN,2010,female,83.51
CAN,2011,female,83.69
CHE,1876,female,41.93
CHE,1877,female,41.52
CHE,1878,female,41.88
CHE,1879,female,43.41
CHE,1880,female,44.02
CHE,1881,female,43.24
CHE,1882,female,44.41
CHE,1883,female,46.05
CHE,1884,female,46.33
CHE,1885,female,45.15
CHE,1886,female,45.92
CHE,1887,female,46.76
CHE,1888,female,47.35
CHE,1889,female,46.28
CHE,1890,female,46.38
CHE,1891,female,46.22
CHE,1892,female,48.61
CHE,1893,female,47.36
CHE,1894,female,47.06
CHE,1895,female,48.41
CHE,1896,female,50.43
CHE,1897,female,50.52
CHE,1898,female,49.87
CHE,1899,female,51.06
CHE,1900,female,48.94
CHE,1901,female,50.62
CHE,1902,female,51.78
CHE,1903,female,51.32
CHE,1904,female,50.45
CHE,1905,female,51.13
CHE,1906,female,52.21
CHE,1907,female,52.74
CHE,1908,female,53.89
CHE,1909,female,53.15
CHE,1910,female,54.64
CHE,1911,female,53.4
CHE,1912,female,56.09
CHE,1913,female,55.96
CHE,1914,female,56.77
CHE,1915,female,57.5
CHE,1916,female,58.09
CHE,1917,female,57.43
CHE,1918,female,48.94
CHE,1919,female,55.91
CHE,1920,female,55.77
CHE,1921,female,59.44
CHE,1922,female,59.67
CHE,1923,female,61.74
CHE,1924,female,61.03
CHE,1925,female,61.4
CHE,1926,female,62.14
CHE,1927,female,61.58
CHE,1928,female,62.19
CHE,1929,female,62.05
CHE,1930,female,63.48
CHE,1931,female,63.03
CHE,1932,female,63.03
CHE,1933,female,64.22
CHE,1934,female,64.9
CHE,1935,female,63.98
CHE,1936,female,65.25
CHE,1937,female,65.41
CHE,1938,female,65.64
CHE,1939,female,66.05
CHE,1940,female,65.68
CHE,1941,female,66.99
CHE,1942,female,67.76
CHE,1943,female,68.02
CHE,1944,female,67.06
CHE,1945,female,67.38
CHE,1946,female,67.79
CHE,1947,female,68.34
CHE,1948,female,69.42
CHE,1949,female,70.04
CHE,1950,female,71.09
CHE,1951,female,70.97
CHE,1952,female,71.85
CHE,1953,female,71.9
CHE,1954,female,72.3
CHE,1955,female,72.35
CHE,1956,female,72.65
CHE,1957,female,73.17
CHE,1958,female,73.95
CHE,1959,female,74.11
CHE,1960,female,74.11
CHE,1961,female,74.58
CHE,1962,female,74.1
CHE,1963,female,74.24
CHE,1964,female,75.11
CHE,1965,female,75.08
CHE,1966,female,75.26
CHE,1967,female,75.72
CHE,1968,female,75.53
CHE,1969,female,75.65
CHE,1970,female,76.16
CHE,1971,female,76.25
CHE,1972,female,76.83
CHE,1973,female,77.05
CHE,1974,female,77.56
CHE,1975,female,78.01
CHE,1976,female,78.14
CHE,1977,female,78.68
CHE,1978,female,78.66
CHE,1979,female,78.79
CHE,1980,female,78.86
CHE,1981,female,79.13
CHE,1982,female,79.44
CHE,1983,female,79.56
CHE,1984,female,80.04
CHE,1985,female,80.16
CHE,1986,female,80.3
CHE,1987,female,80.66
CHE,1988,female,80.73
CHE,1989,female,80.94
CHE,1990,female,80.71
CHE,1991,female,81.09
CHE,1992,female,81.33
CHE,1993,female,81.42
CHE,1994,female,81.7
CHE,1995,female,81.68
CHE,1996,female,81.99
CHE,1997,female,82.03
CHE,1998,female,82.47
CHE,1999,female,82.48
CHE,2000,female,82.56
CHE,2001,female,82.96
CHE,2002,female,82.95
CHE,2003,female,82.98
CHE,2004,female,83.47
CHE,2005,female,83.69
CHE,2006,female,83.84
CHE,2007,female,83.96
CHE,2008,female,84.18
CHE,2009,female,84.19
CHE,2010,female,84.37
CHE,2011,female,84.69
CHE,2012,female,84.62
CHE,2013,female,84.74
CHE,2014,female,85.11
CHE,2015,female,84.9
CHE,2016,female,85.24
CHL,1992,female,77.47
CHL,1993,female,77.65
CHL,1994,female,78.18
CHL,1995,female,78.21
CHL,1996,female,78.58
CHL,1997,female,79.04
CHL,1998,female,79.01
CHL,1999,female,79.12
CHL,2000,female,79.87
CHL,2001,female,79.75
CHL,2002,female,80.33
CHL,2003,female,80.39
CHL,2004,female,80.43
CHL,2005,female,80.74
CHL,2006,female,81.04
CHL,2007,female,80.54
CHL,2008,female,81.13
CZE,1950,female,66.83
CZE,1951,female,67.73
CZE,1952,female,69.25
CZE,1953,female,69.92
CZE,1954,female,70.57
CZE,1955,female,71.55
CZE,1956,female,71.97
CZE,1957,female,71.69
CZE,1958,female,72.64
CZE,1959,female,72.68
CZE,1960,female,73.34
CZE,1961,female,73.54
CZE,1962,female,72.86
CZE,1963,female,73.46
CZE,1964,female,73.65
CZE,1965,female,73.39
CZE,1966,female,73.73
CZE,1967,female,73.66
CZE,1968,female,73.38
CZE,1969,female,73.06
CZE,1970,female,72.99
CZE,1971,female,73.37
CZE,1972,female,73.66
CZE,1973,female,73.69
CZE,1974,female,73.6
CZE,1975,female,74
CZE,1976,female,74.19
CZE,1977,female,74.2
CZE,1978,female,74.25
CZE,1979,female,74.34
CZE,1980,female,73.92
CZE,1981,female,74.39
CZE,1982,female,74.47
CZE,1983,female,74.3
CZE,1984,female,74.5
CZE,1985,female,74.76
CZE,1986,female,74.67
CZE,1987,female,75.2
CZE,1988,female,75.35
CZE,1989,female,75.43
CZE,1990,female,75.4
CZE,1991,female,75.75
CZE,1992,female,76.18
CZE,1993,female,76.43
CZE,1994,female,76.65
CZE,1995,female,76.65
CZE,1996,female,77.32
CZE,1997,female,77.43
CZE,1998,female,77.99
CZE,1999,female,78.08
CZE,2000,female,78.33
CZE,2001,female,78.51
CZE,2002,female,78.72
CZE,2003,female,78.66
CZE,2004,female,79.22
CZE,2005,female,79.29
CZE,2006,female,79.86
CZE,2007,female,80.08
CZE,2008,female,80.31
CZE,2009,female,80.3
CZE,2010,female,80.64
CZE,2011,female,80.86
CZE,2012,female,80.98
CZE,2013,female,81.15
CZE,2014,female,81.73
CZE,2015,female,81.47
CZE,2016,female,81.87
DEUTE,1956,female,70.88
DEUTE,1957,female,70.51
DEUTE,1958,female,70.95
DEUTE,1959,female,70.9
DEUTE,1960,female,71.3
DEUTE,1961,female,72.15
DEUTE,1962,female,72.02
DEUTE,1963,female,72.6
DEUTE,1964,female,72.8
DEUTE,1965,female,72.94
DEUTE,1966,female,73.29
DEUTE,1967,female,73.5
DEUTE,1968,female,73.14
DEUTE,1969,female,73.18
DEUTE,1970,female,73.34
DEUTE,1971,female,73.66
DEUTE,1972,female,73.98
DEUTE,1973,female,74.28
DEUTE,1974,female,74.45
DEUTE,1975,female,74.06
DEUTE,1976,female,74.42
DEUTE,1977,female,74.87
DEUTE,1978,female,74.76
DEUTE,1979,female,74.79
DEUTE,1980,female,74.64
DEUTE,1981,female,74.88
DEUTE,1982,female,75.12
DEUTE,1983,female,75.46
DEUTE,1984,female,75.47
DEUTE,1985,female,75.45
DEUTE,1986,female,75.5
DEUTE,1987,female,75.96
DEUTE,1988,female,76.02
DEUTE,1989,female,76.43
DEUTE,1990,female,76.27
DEUTE,1991,female,76.64
DEUTE,1992,female,77.28
DEUTE,1993,female,77.85
DEUTE,1994,female,78.19
DEUTE,1995,female,78.56
DEUTE,1996,female,78.89
DEUTE,1997,female,79.55
DEUTE,1998,female,79.89
DEUTE,1999,female,80.39
DEUTE,2000,female,80.68
DEUTE,2001,female,81
DEUTE,2002,female,80.99
DEUTE,2003,female,81.27
DEUTE,2004,female,81.74
DEUTE,2005,female,81.83
DEUTE,2006,female,82.08
DEUTE,2007,female,82.28
DEUTE,2008,female,82.33
DEUTE,2009,female,82.45
DEUTE,2010,female,82.53
DEUTE,2011,female,82.74
DEUTE,2012,female,82.96
DEUTE,2013,female,82.83
DEUTE,2014,female,83.39
DEUTE,2015,female,83.03
DEUTNP,1990,female,78.42
DEUTNP,1991,female,78.69
DEUTNP,1992,female,79.14
DEUTNP,1993,female,79.21
DEUTNP,1994,female,79.51
DEUTNP,1995,female,79.69
DEUTNP,1996,female,79.86
DEUTNP,1997,female,80.27
DEUTNP,1998,female,80.54
DEUTNP,1999,female,80.75
DEUTNP,2000,female,81
DEUTNP,2001,female,81.28
DEUTNP,2002,female,81.28
DEUTNP,2003,female,81.37
DEUTNP,2004,female,81.89
DEUTNP,2005,female,81.97
DEUTNP,2006,female,82.24
DEUTNP,2007,female,82.4
DEUTNP,2008,female,82.4
DEUTNP,2009,female,82.49
DEUTNP,2010,female,82.62
DEUTNP,2011,female,82.83
DEUTNP,2012,female,82.94
DEUTNP,2013,female,82.86
DEUTNP,2014,female,83.33
DEUTNP,2015,female,82.98
DEUTW,1956,female,70.89
DEUTW,1957,female,71.06
DEUTW,1958,female,71.8
DEUTW,1959,female,72.04
DEUTW,1960,female,71.89
DEUTW,1961,female,72.45
DEUTW,1962,female,72.79
DEUTW,1963,female,72.76
DEUTW,1964,female,73.55
DEUTW,1965,female,73.41
DEUTW,1966,female,73.52
DEUTW,1967,female,73.81
DEUTW,1968,female,73.45
DEUTW,1969,female,73.37
DEUTW,1970,female,73.64
DEUTW,1971,female,73.85
DEUTW,1972,female,74.17
DEUTW,1973,female,74.38
DEUTW,1974,female,74.66
DEUTW,1975,female,74.66
DEUTW,1976,female,75.14
DEUTW,1977,female,75.85
DEUTW,1978,female,75.9
DEUTW,1979,female,76.32
DEUTW,1980,female,76.62
DEUTW,1981,female,76.8
DEUTW,1982,female,77.11
DEUTW,1983,female,77.37
DEUTW,1984,female,77.93
DEUTW,1985,female,78.06
DEUTW,1986,female,78.28
DEUTW,1987,female,78.73
DEUTW,1988,female,78.94
DEUTW,1989,female,79.03
DEUTW,1990,female,79.01
DEUTW,1991,female,79.23
DEUTW,1992,female,79.61
DEUTW,1993,female,79.55
DEUTW,1994,female,79.84
DEUTW,1995,female,79.96
DEUTW,1996,female,80.09
DEUTW,1997,female,80.45
DEUTW,1998,female,80.69
DEUTW,1999,female,80.84
DEUTW,2000,female,81.07
DEUTW,2001,female,81.34
DEUTW,2002,female,81.36
DEUTW,2003,female,81.4
DEUTW,2004,female,81.93
DEUTW,2005,female,82
DEUTW,2006,female,82.28
DEUTW,2007,female,82.44
DEUTW,2008,female,82.41
DEUTW,2009,female,82.5
DEUTW,2010,female,82.65
DEUTW,2011,female,82.86
DEUTW,2012,female,82.94
DEUTW,2013,female,82.87
DEUTW,2014,female,83.32
DEUTW,2015,female,82.96
DNK,1835,female,40.25
DNK,1836,female,41.65
DNK,1837,female,43.11
DNK,1838,female,44.41
DNK,1839,female,42.71
DNK,1840,female,42.39
DNK,1841,female,43.56
DNK,1842,female,44.11
DNK,1843,female,45.16
DNK,1844,female,45.19
DNK,1845,female,44.65
DNK,1846,female,41.67
DNK,1847,female,41.69
DNK,1848,female,42.32
DNK,1849,female,41.61
DNK,1850,female,45.18
DNK,1851,female,46.22
DNK,1852,female,44.43
DNK,1853,female,39.87
DNK,1854,female,46.27
DNK,1855,female,47.12
DNK,1856,female,47.84
DNK,1857,female,43.41
DNK,1858,female,41.06
DNK,1859,female,45.63
DNK,1860,female,45.96
DNK,1861,female,49.01
DNK,1862,female,48.5
DNK,1863,female,48.52
DNK,1864,female,41.47
DNK,1865,female,40.78
DNK,1866,female,43.64
DNK,1867,female,45.82
DNK,1868,female,46.45
DNK,1869,female,46.77
DNK,1870,female,46.98
DNK,1871,female,46.98
DNK,1872,female,48.12
DNK,1873,female,48.18
DNK,1874,female,47.4
DNK,1875,female,45.45
DNK,1876,female,46.83
DNK,1877,female,48.34
DNK,1878,female,48.33
DNK,1879,female,47.34
DNK,1880,female,45.75
DNK,1881,female,49.28
DNK,1882,female,47.63
DNK,1883,female,49.58
DNK,1884,female,49.37
DNK,1885,female,50.84
DNK,1886,female,49.8
DNK,1887,female,49.65
DNK,1888,female,47.63
DNK,1889,female,49.13
DNK,1890,female,48.43
DNK,1891,female,47.88
DNK,1892,female,48.84
DNK,1893,female,48.3
DNK,1894,female,50.55
DNK,1895,female,52.2
DNK,1896,female,54.56
DNK,1897,female,53.38
DNK,1898,female,54.59
DNK,1899,female,52.43
DNK,1900,female,53.57
DNK,1901,female,54.56
DNK,1902,female,56.22
DNK,1903,female,56.39
DNK,1904,female,57.43
DNK,1905,female,55.78
DNK,1906,female,57.99
DNK,1907,female,57.49
DNK,1908,female,56.38
DNK,1909,female,58.87
DNK,1910,female,59.64
DNK,1911,female,58.68
DNK,1912,female,59.36
DNK,1913,female,60.12
DNK,1914,female,60.11
DNK,1915,female,59.89
DNK,1916,female,58.54
DNK,1917,female,58.49
DNK,1918,female,57.28
DNK,1919,female,57.71
DNK,1920,female,58.47
DNK,1921,female,62.44
DNK,1922,female,61.36
DNK,1923,female,62.06
DNK,1924,female,62.08
DNK,1925,female,62.68
DNK,1926,female,62.55
DNK,1927,female,61.88
DNK,1928,female,62.76
DNK,1929,female,62.77
DNK,1930,female,63.19
DNK,1931,female,62.9
DNK,1932,female,63.44
DNK,1933,female,64.45
DNK,1934,female,65.17
DNK,1935,female,63.86
DNK,1936,female,64.54
DNK,1937,female,65.16
DNK,1938,female,66.07
DNK,1939,female,66.93
DNK,1940,female,67.23
DNK,1941,female,67.06
DNK,1942,female,68.14
DNK,1943,female,68.42
DNK,1944,female,67.4
DNK,1945,female,67.21
DNK,1946,female,68.15
DNK,1947,female,69.65
DNK,1948,female,71.47
DNK,1949,female,71.4
DNK,1950,female,71.52
DNK,1951,female,72.15
DNK,1952,female,72.15
DNK,1953,female,72.47
DNK,1954,female,72.81
DNK,1955,female,73.46
DNK,1956,female,73.71
DNK,1957,female,73.49
DNK,1958,female,74.03
DNK,1959,female,73.87
DNK,1960,female,73.99
DNK,1961,female,74.38
DNK,1962,female,74.44
DNK,1963,female,74.48
DNK,1964,female,74.8
DNK,1965,female,74.65
DNK,1966,female,74.79
DNK,1967,female,75.36
DNK,1968,female,75.58
DNK,1969,female,75.7
DNK,1970,female,75.92
DNK,1971,female,76.16
DNK,1972,female,76.22
DNK,1973,female,76.53
DNK,1974,female,76.82
DNK,1975,female,77
DNK,1976,female,76.7
DNK,1977,female,77.67
DNK,1978,female,77.42
DNK,1979,female,77.41
DNK,1980,female,77.18
DNK,1981,female,77.36
DNK,1982,female,77.65
DNK,1983,female,77.55
DNK,1984,female,77.62
DNK,1985,female,77.48
DNK,1986,female,77.53
DNK,1987,female,77.79
DNK,1988,female,77.64
DNK,1989,female,77.76
DNK,1990,female,77.73
DNK,1991,female,77.98
DNK,1992,female,77.97
DNK,1993,female,77.77
DNK,1994,female,78.1
DNK,1995,female,77.84
DNK,1996,female,78.26
DNK,1997,female,78.47
DNK,1998,female,78.88
DNK,1999,female,78.89
DNK,2000,female,79.12
DNK,2001,female,79.21
DNK,2002,female,79.34
DNK,2003,female,80.05
DNK,2004,female,79.8
DNK,2005,female,80.45
DNK,2006,female,80.51
DNK,2007,female,80.53
DNK,2008,female,80.92
DNK,2009,female,81.04
DNK,2010,female,81.33
DNK,2011,female,81.83
DNK,2012,female,82.05
DNK,2013,female,82.31
DNK,2014,female,82.67
DNK,2015,female,82.69
DNK,2016,female,82.79
ESP,1908,female,42.35
ESP,1909,female,42.09
ESP,1910,female,42.02
ESP,1911,female,40.77
ESP,1912,female,44.39
ESP,1913,female,43.59
ESP,1914,female,43.7
ESP,1915,female,44.01
ESP,1916,female,44.89
ESP,1917,female,43.58
ESP,1918,female,30.8
ESP,1919,female,42.15
ESP,1920,female,40.5
ESP,1921,female,43.23
ESP,1922,female,45.45
ESP,1923,female,46.02
ESP,1924,female,47.8
ESP,1925,female,48.49
ESP,1926,female,49.22
ESP,1927,female,50.01
ESP,1928,female,50.11
ESP,1929,female,51.16
ESP,1930,female,51.11
ESP,1931,female,51.07
ESP,1932,female,52.85
ESP,1933,female,53.3
ESP,1934,female,54.09
ESP,1935,female,54.6
ESP,1936,female,55.57
ESP,1937,female,52.26
ESP,1938,female,52.17
ESP,1939,female,51.8
ESP,1940,female,52.64
ESP,1941,female,51.47
ESP,1942,female,55.33
ESP,1943,female,57.63
ESP,1944,female,59.24
ESP,1945,female,60.55
ESP,1946,female,60.65
ESP,1947,female,61.66
ESP,1948,female,63.92
